"","ENSEMBL","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","Category"
"ENSG00000101473.16","ENSG00000101473.16","ACOT8",-0.336433037935882,4.02759590776229,-3.5748125581543,0.000899220767757803,0.0322988409598041,-0.663888660215819,-3.32029592040338,"p-value"
"ENSG00000171302.16","ENSG00000171302.16","CANT1",-0.365042264027704,2.83481111285271,-3.5729361245714,0.000899590984122962,0.0322988409598041,-0.707256200692386,-3.32018101428723,"p-value"
"ENSG00000117475.13","ENSG00000117475.13","BLZF1",0.383630983056375,3.00752411744541,3.59002655911465,0.000900206399047529,0.0322988409598041,-0.624756001283782,3.3199901014778,"p-value"
"ENSG00000174444.14","ENSG00000174444.14","RPL4",0.131265530591814,7.77282615230811,3.57408586742104,0.000903927798215924,0.0322988409598041,-0.701515606418855,3.31883822718546,"p-value"
"ENSG00000137726.16","ENSG00000137726.16","FXYD6",-0.4964201905879,2.58822057980871,-3.57368194401532,0.000908842843119776,0.0324118924533794,-0.705808535685815,-3.31732360429889,"p-value"
"ENSG00000214548.14","ENSG00000214548.14","MEG3",-0.294069658952727,5.88358844469897,-3.56928955831742,0.000916901710634478,0.0324827187101651,-0.717140166245713,-3.31485652928537,"p-value"
"ENSG00000119396.10","ENSG00000119396.10","RAB14",0.218148375508101,4.87820882644762,3.5686724066462,0.000917848716052534,0.0324827187101651,-0.679936748978834,3.3145679414615,"p-value"
"ENSG00000137574.10","ENSG00000137574.10","TGS1",0.304215963438859,3.24122643346192,3.56708162374018,0.000920633690936507,0.03251910111745,-0.713567202348647,3.31372085188184,"p-value"
"ENSG00000179051.13","ENSG00000179051.13","RCC2",-0.331128850690653,2.32301394823127,-3.56224647702929,0.000933116400856437,0.0328346985997182,-0.737384079334735,-3.30995299429682,"p-value"
"ENSG00000255185.5","ENSG00000255185.5","PDXDC2P",0.219296761582713,2.42840961643104,3.56393655063099,0.000940127426720371,0.0329394185053448,-0.735820330062515,3.30785717465264,"p-value"
"ENSG00000152977.9","ENSG00000152977.9","ZIC1",-0.370352471973329,1.40712215147504,-3.5619942887048,0.000945458190349772,0.0329394185053448,-0.740132110526634,-3.30627330692219,"p-value"
"ENSG00000137700.17","ENSG00000137700.17","SLC37A4",-0.491379010113983,4.06595823822906,-3.55928694658239,0.000955039719910173,0.0329832880279883,-0.72719131214961,-3.30344714221706,"p-value"
"ENSG00000279342.2","ENSG00000279342.2","RP11-677M14.8",0.323957251172254,2.03056547101109,3.55676723895842,0.00095766096322425,0.0329832880279883,-0.754075698629508,3.30267855660762,"p-value"
"ENSG00000106610.14","ENSG00000106610.14","STAG3L4",0.340088516527235,3.30309310063566,3.55104848456316,0.000965912500322718,0.0329832880279883,-0.759570087697606,3.3002717464847,"p-value"
"ENSG00000113811.10","ENSG00000113811.10","SELENOK",0.214015236740998,3.91184020390786,3.54599087558119,0.000967537314648376,0.0329832880279883,-0.769022913890018,3.29980006530097,"p-value"
"ENSG00000131269.15","ENSG00000131269.15","ABCB7",0.187281032743566,3.8858112538199,3.53378526015253,0.000970916010439126,0.0329832880279883,-0.756944142090466,3.29882157910114,"p-value"
"ENSG00000284564.1","ENSG00000284564.1","MIR3064",0.347127555824521,0.854509493399429,3.55486917168818,0.000971197362107818,0.0329832880279883,-0.756261562111958,3.29874024062276,"p-value"
"ENSG00000175356.12","ENSG00000175356.12","SCUBE2",-0.354898792101168,1.42867358839518,-3.5555686072488,0.000975752612701606,0.0330772987335055,-0.756207188625607,-3.29742635007577,"p-value"
"ENSG00000182220.14","ENSG00000182220.14","ATP6AP2",0.264203969872373,3.21039370524504,3.55830419062082,0.000978645925211276,0.0331147302188949,-0.737782958391856,3.29659476598828,"p-value"
"ENSG00000163520.13","ENSG00000163520.13","FBLN2",-0.496746064697938,5.64057987609627,-3.54312560449696,0.00098049585718176,0.033116784344119,-0.778557416593173,-3.2960642584174,"p-value"
"ENSG00000135801.9","ENSG00000135801.9","TAF5L",0.26916987465216,2.80787975976106,3.54120502358266,0.000990585944172661,0.0333359186194396,-0.768765055149263,3.29318692197495,"p-value"
"ENSG00000135437.9","ENSG00000135437.9","RDH5",-0.35412542068469,3.06819082678956,-3.54774222598744,0.00099677759825287,0.0333785003938279,-0.77261125699613,-3.29143468665218,"p-value"
"ENSG00000113575.9","ENSG00000113575.9","PPP2CA",0.212852546429226,5.60584433054774,3.54324775714021,0.000997261371105237,0.0333785003938279,-0.784907699885857,3.29129820392199,"p-value"
"ENSG00000233144.1","ENSG00000233144.1","RP11-537A6.9",0.294813321757456,2.22480749093507,3.54395560974023,0.00100037702182256,0.0334223434962343,-0.773391654698814,3.29042067756175,"p-value"
"ENSG00000108406.9","ENSG00000108406.9","DHX40",0.286851924429551,3.67534340178747,3.54449141951874,0.00100402470234303,0.0334837715597605,-0.776578048126509,3.28939651381775,"p-value"
"ENSG00000132681.16","ENSG00000132681.16","ATP1A4",0.348431288062775,1.99578325814513,3.53529800815978,0.00101646197088407,0.0338203272914203,-0.809643487636539,3.28593019275926,"p-value"
"ENSG00000283662.1","ENSG00000283662.1","RP11-57A19.7",-0.483786415176047,3.3496240873357,-3.53881961660327,0.00101777093853374,0.0338203272914203,-0.761602181947983,-3.28556766426268,"p-value"
"ENSG00000120526.10","ENSG00000120526.10","NUDCD1",0.444900736398843,2.75252314855085,3.51714717217976,0.001034010242721,0.0341758849687911,-0.79365365875195,3.28110559703162,"p-value"
"ENSG00000007923.15","ENSG00000007923.15","DNAJC11",-0.285259311638117,4.24934907556629,-3.52878978050916,0.00104122758764043,0.0342234387405457,-0.821763843057667,-3.27914327239995,"p-value"
"ENSG00000142669.14","ENSG00000142669.14","SH3BGRL3",-0.471651443345098,3.12571805963717,-3.5181071255163,0.00104451100082966,0.0342234387405457,-0.832592334442615,-3.27825470717727,"p-value"
"ENSG00000138772.12","ENSG00000138772.12","ANXA3",0.382773943509195,2.86570769323872,3.5274030007916,0.00105084497733717,0.0342234387405457,-0.825945641869782,3.27654786884324,"p-value"
"ENSG00000173221.13","ENSG00000173221.13","GLRX",0.245010165614135,3.70988594377178,3.52152320165464,0.00105804011205361,0.0342234387405457,-0.843508947721964,3.27462048131145,"p-value"
"ENSG00000269374.1","ENSG00000269374.1","CTB-50E14.5",0.379772738377629,2.88966854842035,3.52695122809227,0.00105822904534381,0.0342234387405457,-0.823603921790635,3.27457003462245,"p-value"
"ENSG00000090615.14","ENSG00000090615.14","GOLGA3",-0.231171029808511,5.55100802514834,-3.51248652153973,0.00105895239117435,0.0342234387405457,-0.856172712224431,-3.27437697253065,"p-value"
"ENSG00000196912.12","ENSG00000196912.12","ANKRD36B",0.345336497896122,3.76464679856253,3.52259435224568,0.00106133523351198,0.0342234387405457,-0.838399816293715,3.27374185012929,"p-value"
"ENSG00000198954.7","ENSG00000198954.7","KIF1BP",0.25251762654305,3.95577145034183,3.51685274797044,0.00106521566303665,0.0342803973498537,-0.849922716960685,3.27271037897196,"p-value"
"ENSG00000171174.13","ENSG00000171174.13","RBKS",0.298922420880567,1.199449068888,3.51924861872139,0.00106680581735997,0.0342803973498537,-0.848581324000014,3.27228869803029,"p-value"
"ENSG00000188846.13","ENSG00000188846.13","RPL14",0.161507202169991,6.63361677407277,3.51351332497144,0.00108310263212548,0.0346237420000183,-0.860462013374542,3.26800026763668,"p-value"
"ENSG00000146859.6","ENSG00000146859.6","TMEM140",-0.270730237055084,3.93758663893253,-3.51032017340175,0.00109340304346761,0.0348927533302449,-0.873608245850592,-3.26532044142425,"p-value"
"ENSG00000233558.1","ENSG00000233558.1","RP3-486I3.4",0.475211047786549,0.358163791454701,3.51189835427199,0.00109905412429959,0.0349935439234752,-0.860189101628674,3.26386011952585,"p-value"
"ENSG00000223865.10","ENSG00000223865.10","HLA-DPB1",-0.374673528331047,2.86278644613233,-3.50896923573916,0.00110094591466343,0.0349935439234752,-0.878883534481187,-3.26337280433368,"p-value"
"ENSG00000172301.10","ENSG00000172301.10","COPRS",-0.357603855470302,2.06159293425139,-3.5049030827319,0.00110599164793169,0.0350396263553175,-0.884792280613076,-3.26207682714161,"p-value"
"ENSG00000115568.15","ENSG00000115568.15","ZNF142",-0.39795079435703,4.17423226131144,-3.45207729198668,0.00112674287653912,0.035407273178035,-0.927126659745416,-3.25680379294222,"p-value"
"ENSG00000196696.12","ENSG00000196696.12","PDXDC2P",0.207776519067995,3.39562407465636,3.49425262464281,0.0011522193021164,0.0358427345594496,-0.915426314277156,3.25045147432442,"p-value"
"ENSG00000186567.12","ENSG00000186567.12","CEACAM19",-0.386584146423869,2.47018260325006,-3.48131735617339,0.00116156387731704,0.0360727949752703,-0.938619439454299,-3.24815399154665,"p-value"
"ENSG00000117643.14","ENSG00000117643.14","MAN1C1",-0.427571920056735,2.61318410283535,-3.48428289077876,0.00116820581364475,0.0361615044060964,-0.892380484481379,-3.24653134940418,"p-value"
"ENSG00000103199.13","ENSG00000103199.13","ZNF500",-0.48683920836804,2.12958990223655,-3.47492957936541,0.00117344483526851,0.0362011967963388,-0.910937144147583,-3.24525744640188,"p-value"
"ENSG00000100678.18","ENSG00000100678.18","SLC8A3",-0.230540182939599,4.65920705952159,-3.47109438068337,0.00117547783643631,0.0362011967963388,-0.94196372239554,-3.24476452363038,"p-value"
"ENSG00000114023.15","ENSG00000114023.15","FAM162A",0.275543646641622,4.16440422275948,3.47852941537341,0.00118180075740611,0.0363354654797835,-0.945931353041887,3.24323648333672,"p-value"
"ENSG00000106803.9","ENSG00000106803.9","SEC61B",-0.323087494235707,1.24257210694664,-3.47904685627609,0.00118422863357475,0.0363434676426779,-0.942088461314179,-3.24265175265751,"p-value"
"ENSG00000115956.9","ENSG00000115956.9","PLEK",-0.404633404495238,0.866277383194746,-3.49288123005951,0.00118598813853679,0.0363434676426779,-0.91775088203293,-3.24222868459715,"p-value"
"ENSG00000111231.8","ENSG00000111231.8","GPN3",0.470173245092964,3.02589638503485,3.45991411685763,0.00119335880348588,0.0364245270091844,-0.941333917189438,3.24046270821921,"p-value"
"ENSG00000272750.1","ENSG00000272750.1","RP11-378J18.8",0.401977972088457,1.75374697285486,3.48284833432571,0.00119423660590012,0.0364245270091844,-0.933575125781187,3.24025306288943,"p-value"
"ENSG00000143318.12","ENSG00000143318.12","CASQ1",-0.209757078293835,9.40813976121835,-3.47848222062178,0.00119591417862068,0.0364245270091844,-0.949957119726498,-3.23985280433074,"p-value"
"ENSG00000166471.10","ENSG00000166471.10","TMEM41B",0.404470344217671,3.06828453757688,3.4614414649456,0.00119650507437377,0.0364245270091844,-0.926918527267362,3.23971194375276,"p-value"
"ENSG00000170037.13","ENSG00000170037.13","CNTROB",-0.447502791331317,2.12516437801782,-3.47685257394269,0.00120123905247106,0.0364487462920367,-0.929064502551936,-3.23858574944252,"p-value"
"ENSG00000196739.14","ENSG00000196739.14","COL27A1",-0.494526794666703,2.71423691858718,-3.46707000329698,0.0012037076079145,0.0364487462920367,-0.924016072796766,-3.23800011550512,"p-value"
"ENSG00000100897.17","ENSG00000100897.17","DCAF11",-0.347864576809533,5.03507648736554,-3.47829166019751,0.00120517762876041,0.0364487462920367,-0.937336409857809,-3.23765189827422,"p-value"
"ENSG00000260836.1","ENSG00000260836.1","RP11-152F13.10",0.144672629250356,4.12051546790542,3.47475606078434,0.00121206144778944,0.0365971375809702,-0.962182528546718,3.23602646799412,"p-value"
"ENSG00000100034.13","ENSG00000100034.13","PPM1F",-0.461382158110535,3.27003266951696,-3.47342841407915,0.00121948213950104,0.0367228926860506,-0.963014246503578,-3.23428379260938,"p-value"
"ENSG00000227048.2","ENSG00000227048.2","RP11-134G8.2",-0.437352239169595,2.19573086858326,-3.4744248610035,0.00122617507480218,0.0367228926860506,-0.959022997804205,-3.23272040414499,"p-value"
"ENSG00000088367.21","ENSG00000088367.21","EPB41L1",-0.325435131752359,2.9811716444455,-3.47243645408571,0.00122747665019457,0.0367228926860506,-0.96497509691415,-3.23241728760282,"p-value"
"ENSG00000255872.3","ENSG00000255872.3","RP11-613M10.9",0.258514627234046,3.05881467337654,3.46893435789684,0.00122981038105994,0.0367228926860506,-0.965351611259469,3.23187454072367,"p-value"
"ENSG00000255372.1","ENSG00000255372.1","CTD-3064C13.1",0.395977841947714,1.99664773662726,3.47013708390374,0.00123123553593235,0.0367228926860506,-0.959390595401422,3.23154356550591,"p-value"
"ENSG00000261534.1","ENSG00000261534.1","RP11-244O19.1",-0.324500318936814,2.32111068851573,-3.4670601832192,0.00123539318563332,0.0367618850046416,-0.983783729570892,-3.23058001868766,"p-value"
"ENSG00000214357.8","ENSG00000214357.8","NEURL1B",-0.346334500365035,3.78351680007599,-3.46665279327049,0.00124257962730607,0.036857221669564,-0.981483882463309,-3.22892158058661,"p-value"
"ENSG00000118680.12","ENSG00000118680.12","MYL12B",0.195759589272667,4.71478639396684,3.45312452737508,0.00125209853390305,0.0370725112091283,-0.997217555899235,3.22673845522022,"p-value"
"ENSG00000185271.7","ENSG00000185271.7","KLHL33",-0.38168237648107,6.18941024184125,-3.45026804569795,0.00126011237394668,0.0370725112091283,-1.01271518696027,-3.22491236059782,"p-value"
"ENSG00000068912.13","ENSG00000068912.13","ERLEC1",0.24136222023088,3.74909668751011,3.44233764002717,0.00126191382129086,0.0370725112091283,-0.978589477316208,3.22450334549655,"p-value"
"ENSG00000260032.1","ENSG00000260032.1","NORAD",0.140895574486916,7.94561883966429,3.45485354793437,0.0012633480649574,0.0370725112091283,-0.998036395488744,3.22417808854517,"p-value"
"ENSG00000122783.16","ENSG00000122783.16","C7orf49",-0.253150724646702,3.78197442651734,-3.456703256418,0.00126385837014209,0.0370725112091283,-1.01033973822629,-3.22406244405303,"p-value"
"ENSG00000183527.11","ENSG00000183527.11","PSMG1",0.446764037728955,1.92080478413455,3.45770417464089,0.001268002983851,0.0370824289211,-1.00150499016895,3.22312479240176,"p-value"
"ENSG00000125434.10","ENSG00000125434.10","SLC25A35",-0.457311601589638,0.867473556573258,-3.455585373092,0.00129675753724386,0.0377384988315198,-1.00567080758567,-3.21669637639908,"p-value"
"ENSG00000130684.13","ENSG00000130684.13","ZNF337",-0.379581868725827,3.11181792330989,-3.43657478269967,0.0013160537058013,0.038002278088546,-1.01099646365945,-3.21245585834811,"p-value"
"ENSG00000168621.14","ENSG00000168621.14","GDNF",0.370602375760267,2.82288618408839,3.44677101472629,0.00132367980711581,0.038002278088546,-1.03518436615756,3.21079575159998,"p-value"
"ENSG00000198585.11","ENSG00000198585.11","NUDT16",-0.29464104275392,4.3367299222905,-3.44509722911916,0.00132377353780374,0.038002278088546,-1.03884315577142,-3.21077540256005,"p-value"
"ENSG00000144909.7","ENSG00000144909.7","OSBPL11",0.191583701436867,5.46585170486552,3.44482514433393,0.00132430003604258,0.038002278088546,-1.03917278896797,3.21066112389019,"p-value"
"ENSG00000163820.14","ENSG00000163820.14","FYCO1",-0.212389935331157,8.66955166281375,-3.43809274364188,0.00134298012971136,0.0382469080603866,-1.05321275033966,-3.20663341825378,"p-value"
"ENSG00000114904.12","ENSG00000114904.12","NEK4",0.261555431253675,3.50428967589056,3.43906393074954,0.00134315685554332,0.0382469080603866,-1.0438593546389,3.20659556095198,"p-value"
"ENSG00000283563.1","ENSG00000283563.1","RP11-9J18.1",0.205322540751264,3.35481171115895,3.43703312256073,0.00135484031153053,0.038343638113331,-1.06058241643587,3.20410292843959,"p-value"
"ENSG00000186625.13","ENSG00000186625.13","KATNA1",0.361591572149177,2.41168164090421,3.43811533682416,0.00135858687619788,0.0383909686893842,-1.04606120745806,3.20330780729825,"p-value"
"ENSG00000153487.12","ENSG00000153487.12","ING1",0.351400363743142,1.97397711395422,3.43253916155839,0.00136984828175732,0.0385645332866443,-1.07214311848228,3.2009299542512,"p-value"
"ENSG00000162889.10","ENSG00000162889.10","MAPKAPK2",-0.352751419634537,5.80873162390875,-3.4236139458421,0.00137097968029672,0.0385645332866443,-1.05493733709399,-3.20069205639886,"p-value"
"ENSG00000126878.12","ENSG00000126878.12","AIF1L",-0.376612643358169,2.89996991694872,-3.42392953768484,0.00138100585678379,0.03872884455032,-1.07282632032846,-3.19859174034287,"p-value"
"ENSG00000100181.22","ENSG00000100181.22","TPTEP1",-0.286992880682485,3.29898409008078,-3.425669312318,0.00140215444255557,0.0391252358327627,-1.09225132570057,-3.1942071925177,"p-value"
"ENSG00000100099.20","ENSG00000100099.20","HPS4",-0.303188031755377,3.60029352676608,-3.41326890096725,0.00141672171056287,0.0394283568091206,-1.1096089780686,-3.19122241959251,"p-value"
"ENSG00000148339.12","ENSG00000148339.12","SLC25A25",-0.497008323063035,3.13426418964836,-3.41497895995813,0.00141873065183826,0.0394283568091206,-1.1045692690902,-3.1908130181551,"p-value"
"ENSG00000273333.2","ENSG00000273333.2","XXbac-BPG300A18.13",-0.391704160886929,1.242634169426,-3.41172869239546,0.00144854093838964,0.0400164839233639,-1.12275301443396,-3.1847999752871,"p-value"
"ENSG00000145293.15","ENSG00000145293.15","ENOPH1",0.438023693252963,2.11526131372875,3.40515240077628,0.00147705875517235,0.040339506663066,-1.13374951612622,3.17915344702817,"p-value"
"ENSG00000272630.1","ENSG00000272630.1","RP11-344N10.5",0.372642044926797,0.880474271544873,3.40692574004626,0.00147707560990977,0.040339506663066,-1.13811892791704,3.17915013959998,"p-value"
"ENSG00000159082.17","ENSG00000159082.17","SYNJ1",0.308561940408809,3.31278852972899,3.39614317497265,0.0014851306000214,0.0404834790512461,-1.13252551085026,3.17757346366704,"p-value"
"ENSG00000144231.10","ENSG00000144231.10","POLR2D",0.140847822210037,4.6328378751194,3.39301418292897,0.00149589101420879,0.0406065437843959,-1.14194038894984,3.17547947924717,"p-value"
"ENSG00000230262.6","ENSG00000230262.6","MIRLET7DHG",0.42918764676513,2.21229962230244,3.40350810456053,0.00149622685509525,0.0406065437843959,-1.13930415829465,3.17541434795461,"p-value"
"ENSG00000162129.12","ENSG00000162129.12","CLPB",-0.384506257064065,2.68211710933271,-3.39303929606999,0.00151114266115237,0.0407108515217353,-1.16459362783037,-3.17253514860856,"p-value"
"ENSG00000094914.12","ENSG00000094914.12","AAAS",-0.471584256962503,3.11603747884641,-3.38798135211159,0.00151252116653685,0.0407108515217353,-1.1261273032596,-3.17227037879214,"p-value"
"ENSG00000129315.10","ENSG00000129315.10","CCNT1",0.21174189088044,4.57239904848168,3.41015505897228,0.0015286342226845,0.040988863898592,-1.08536806465531,3.16919191597402,"p-value"
"ENSG00000203872.6","ENSG00000203872.6","C6orf163",0.425747798276812,1.64841692968649,3.39106469159317,0.00153024501344898,0.040988863898592,-1.17214639415972,3.16888581341782,"p-value"
"ENSG00000213988.10","ENSG00000213988.10","ZNF90",0.369621691776389,1.59366770911283,3.3922694050414,0.00153721466925071,0.0410567190666109,-1.17398450833298,3.16756476325783,"p-value"
"ENSG00000175455.14","ENSG00000175455.14","CCDC14",0.316417189683241,4.02324383416213,3.39412033690505,0.00154051354252731,0.0410824545059762,-1.16418498075261,3.16694140697501,"p-value"
"ENSG00000143156.13","ENSG00000143156.13","NME7",0.33084118848289,3.70388552978533,3.38579450383047,0.00154445037921438,0.0410824545059762,-1.18086489541374,3.16619910786696,"p-value"
"ENSG00000085644.13","ENSG00000085644.13","ZNF213",-0.487454160613258,3.43866656357494,-3.37105206781828,0.00155580664055501,0.0412142392404214,-1.15337815600663,-3.16406758184887,"p-value"
"ENSG00000157087.17","ENSG00000157087.17","ATP2B2",-0.266880433697576,5.42882671302762,-3.38243374659381,0.00155895221911053,0.0412142392404214,-1.19242284093602,-3.16347970300031,"p-value"
"ENSG00000103184.11","ENSG00000103184.11","SEC14L5",-0.389019875698726,1.99089354577695,-3.38803774945458,0.00156092612823683,0.0412142392404214,-1.18416312868806,-3.16311135560229,"p-value"
"ENSG00000280046.1","ENSG00000280046.1","RP11-1099M24.6",-0.217836612721943,3.21762678628164,-3.39016440467049,0.00156422740760197,0.0412425713494371,-1.16034013115506,-3.16249626765218,"p-value"
"ENSG00000099282.9","ENSG00000099282.9","TSPAN15",-0.497130400728109,1.9902256425106,-3.38904350998561,0.00157373348875593,0.0413111253368919,-1.18291639189405,-3.16073176614577,"p-value"
"ENSG00000197576.13","ENSG00000197576.13","HOXA4",0.258563783887826,1.85127647906254,3.38293276604782,0.00157619958333109,0.0413111253368919,-1.19819982356595,3.16027561745924,"p-value"
"ENSG00000139116.18","ENSG00000139116.18","KIF21A",0.30271881170426,4.49101258414113,3.37824177448282,0.00157789999227824,0.0413111253368919,-1.19222437434714,3.15996147872598,"p-value"
"ENSG00000129521.13","ENSG00000129521.13","EGLN3",-0.357944264929607,1.97870022504247,-3.38515332701519,0.00157936224433684,0.0413111253368919,-1.19544946912652,-3.15969158698011,"p-value"
"ENSG00000100387.8","ENSG00000100387.8","RBX1",0.18737933150551,3.71269695362634,3.38100690937694,0.00158021917653679,0.0413111253368919,-1.20064534906002,3.1595335276258,"p-value"
"ENSG00000131828.13","ENSG00000131828.13","PDHA1",-0.194766533044503,5.71462131166986,-3.38316003342008,0.00158966799888134,0.0413133948690058,-1.19611243377559,-3.15779592478663,"p-value"
"ENSG00000101421.3","ENSG00000101421.3","CHMP4B",-0.13822896479514,4.88210252464927,-3.37991497703356,0.00159473264640221,0.0413133948690058,-1.20411917000157,-3.15686846552511,"p-value"
"ENSG00000234745.10","ENSG00000234745.10","HLA-B",-0.406195093294147,5.94323455796947,-3.37880069472268,0.00159841845838468,0.0413133948690058,-1.20857964825626,-3.15619520750093,"p-value"
"ENSG00000144331.18","ENSG00000144331.18","ZNF385B",0.3829510514129,3.25581530901175,3.37424892088515,0.00160039462537561,0.0413133948690058,-1.21174224058305,3.1558348250609,"p-value"
"ENSG00000196453.7","ENSG00000196453.7","ZNF777",-0.410668733695514,2.63586119380504,-3.37303338981824,0.00160569942964966,0.0413926054921804,-1.21227987099464,-3.1548694396403,"p-value"
"ENSG00000271941.1","ENSG00000271941.1","RP11-188P20.3",0.394694868191851,0.619480493634646,3.37241703053371,0.00161073759253382,0.0414647317109993,-1.20768010157295,3.15395529277967,"p-value"
"ENSG00000109819.8","ENSG00000109819.8","PPARGC1A",0.232946272024862,5.71893702467136,3.37427014404714,0.001613835124374,0.0414867698847754,-1.21743778976568,3.15339456831586,"p-value"
"ENSG00000133597.10","ENSG00000133597.10","ADCK2",-0.428952831361507,1.47437559531311,-3.3736428152392,0.0016188466869357,0.0415003231696578,-1.20589472352538,-3.15248945471063,"p-value"
"ENSG00000188158.14","ENSG00000188158.14","NHS",0.46190141212352,0.797724684608054,3.37277764091082,0.00162577314085451,0.0415627556133649,-1.22156878632307,3.15124273805253,"p-value"
"ENSG00000183049.12","ENSG00000183049.12","CAMK1D",0.424713686946661,2.1669373749527,3.37215087563999,0.00163361507367814,0.0416220454718027,-1.22646217982553,3.14983712771722,"p-value"
"ENSG00000114744.8","ENSG00000114744.8","COMMD2",0.322395002223447,3.0051189025863,3.37001275592437,0.00163483856815606,0.0416220454718027,-1.20839643510416,3.14961838529236,"p-value"
"ENSG00000244227.6","ENSG00000244227.6","LRRC77P",-0.413596698648732,1.13727234350188,-3.37331179284769,0.00164120794120058,0.0417268101424197,-1.22028365602998,-3.14848206492319,"p-value"
"ENSG00000146587.17","ENSG00000146587.17","RBAK",0.37266063561831,3.73702138400096,3.35703420506768,0.00166725420788636,0.042157388160886,-1.23384134506816,3.14387714303948,"p-value"
"ENSG00000273217.1","ENSG00000273217.1","CTC-432M15.3",0.222864211600735,4.11360301319916,3.36563193123767,0.00167620579562149,0.0422780146468032,-1.23567507657862,3.14230979607078,"p-value"
"ENSG00000121068.13","ENSG00000121068.13","TBX2",-0.49681075152479,2.25842743471726,-3.36091072277907,0.00167887734428658,0.0422780146468032,-1.23580434584874,-3.14184352252623,"p-value"
"ENSG00000196597.11","ENSG00000196597.11","ZNF782",0.301922440927821,2.99159826826456,3.36115830601114,0.00168452901859106,0.042322732028011,-1.24496791714388,3.14085936371487,"p-value"
"ENSG00000102580.14","ENSG00000102580.14","DNAJC3",0.324882728063757,4.16073081358918,3.3575940196543,0.00168842368547315,0.0423455745181877,-1.24663736404749,3.14018292904629,"p-value"
"ENSG00000105655.18","ENSG00000105655.18","ISYNA1",-0.490677719826491,1.64561329582036,-3.35466780489139,0.0017093089044843,0.0427297933151519,-1.24096171175808,-3.13657983898747,"p-value"
"ENSG00000130695.14","ENSG00000130695.14","CEP85",-0.136614164028782,6.40256791337132,-3.3479306060676,0.00171309677189789,0.0427297933151519,-1.27987750856402,-3.13593070254326,"p-value"
"ENSG00000126803.9","ENSG00000126803.9","HSPA2",-0.222471739662675,6.43344983111587,-3.35422301555799,0.00171528642461277,0.0427297933151519,-1.26846908882886,-3.13555605806132,"p-value"
"ENSG00000125447.16","ENSG00000125447.16","GGA3",-0.360629027574984,3.66460686396849,-3.30901278298484,0.00172243468231785,0.0427926758859343,-1.30442028682018,-3.13433606206706,"p-value"
"ENSG00000248713.1","ENSG00000248713.1","RP11-766F14.2",-0.210133574933038,7.33428966409534,-3.35244032973565,0.00172614106554145,0.0428272720939767,-1.27127594497654,-3.13370532405124,"p-value"
"ENSG00000228925.1","ENSG00000228925.1","AC016722.4",0.352304099260819,1.28239471659867,3.34810188237934,0.00173911658333179,0.0430295189644474,-1.28674208430219,3.13150696923677,"p-value"
"ENSG00000154608.14","ENSG00000154608.14","CEP170P1",0.446907391878739,1.70574932421249,3.34548749457885,0.00175116391492715,0.0430983441632952,-1.27370123716636,3.12947933149901,"p-value"
"ENSG00000176868.2","ENSG00000176868.2","RP11-334J6.7",-0.268545894737487,3.94882547712319,-3.34394023565076,0.00175503285993104,0.0430983441632952,-1.27372974808353,-3.12883088538565,"p-value"
"ENSG00000197971.14","ENSG00000197971.14","MBP",-0.16472800644392,5.97461297086413,-3.33678981820543,0.00175569460798123,0.0430983441632952,-1.30524146165928,-3.12872010618739,"p-value"
"ENSG00000049130.14","ENSG00000049130.14","KITLG",0.395173196236297,2.9559691919767,3.34691584021764,0.00176338978942946,0.0431727270007273,-1.28648764326814,3.12743471389518,"p-value"
"ENSG00000144847.12","ENSG00000144847.12","IGSF11",-0.324850003778786,2.25827675293878,-3.3493738897279,0.0017683668207696,0.043237386374669,-1.28348645378844,-3.12660610106577,"p-value"
"ENSG00000152256.13","ENSG00000152256.13","PDK1",0.316626292834759,3.46716467713064,3.33241681032682,0.00177540576172035,0.0433043488914083,-1.26707967371359,3.12543785911736,"p-value"
"ENSG00000198125.12","ENSG00000198125.12","MB",-0.346426009175664,11.104794726819,-3.33822760284085,0.00178101714705739,0.0433043488914083,-1.28912006913092,-3.12450959243844,"p-value"
"ENSG00000111321.10","ENSG00000111321.10","LTBR",-0.483856366036799,2.76041869602229,-3.33271694813465,0.00178310741288185,0.0433043488914083,-1.28115256264273,-3.12416449612794,"p-value"
"ENSG00000196850.5","ENSG00000196850.5","PPTC7",0.251367901379935,5.98536609788951,3.34081874292835,0.00178423975844687,0.0433043488914083,-1.29959934851895,3.12397770469496,"p-value"
"ENSG00000234456.7","ENSG00000234456.7","MAGI2-AS3",0.403568114830406,3.65979265219528,3.33820482207715,0.00179306505307815,0.0434395825489837,-1.30706205135785,3.12252560910302,"p-value"
"ENSG00000260267.1","ENSG00000260267.1","RP11-452L6.5",-0.493168781277789,1.91344182692505,-3.32578852566072,0.00181621751144332,0.0439244019957104,-1.27506212299532,-3.11874714523641,"p-value"
"ENSG00000141367.11","ENSG00000141367.11","CLTC",0.19155395477442,6.42920627891422,3.32978306246199,0.00182368853980496,0.0439640375722382,-1.31570825274895,3.11753732269057,"p-value"
"ENSG00000153130.17","ENSG00000153130.17","SCOC",0.390606370277425,3.50021992208814,3.32966728219859,0.00182787257855815,0.0439640375722382,-1.31931703165248,3.11686176762116,"p-value"
